Name,Zips,Fans,Steamer,Oliver,Rotochamp,Average,Total
Nathan Crawford,0,0,0,17,0,17.0,1
Pat Ludwig,0,0,0,127,0,127.0,1
David Putman,0,0,0,77,0,77.0,1
Jacob Faria,0,0,0,53,0,53.0,1
Tim Shibuya,0,0,85,133,0,109.0,2
Mitchell Conner,0,0,0,47,0,47.0,1
Eliazer Suero,0,0,69,152,0,110.5,2
Yensi Magallanes,0,0,112,0,0,112.0,1
Taylor Siemens,0,0,103,196,0,149.5,2
Jordan Roberts,0,0,58,140,0,99.0,2
Erik Bedard,211,0,236,288,282,254.25,4
Greg Aquino,0,0,81,0,0,81.0,1
Scott Lyman,0,0,92,0,0,92.0,1
Edgar De La Rosa,0,0,84,119,0,101.5,2
Craig Westcott,0,0,81,279,0,180.0,2
Manuel Lopez,0,0,88,0,0,88.0,1
Andrew Stueve,0,0,52,0,0,52.0,1
Joe Saunders,326,420,340,459,417,392.4,5
Kendry Flores,0,0,95,91,0,93.0,2
Roy Halladay,500,550,478,600,533,532.2,5
Jose Encarnacion,0,0,75,0,0,75.0,1
Zack Wheeler,410,241,120,292,0,265.75,4
Mike Leake,372,290,177,413,165,283.4,5
Adam Liberatore,116,0,61,181,0,119.33333333333333,3
Adam Carr,0,0,57,0,0,57.0,1
Steven Snodgrass,0,0,87,250,0,168.5,2
Nick Fleece,0,0,0,79,0,79.0,1
Chris Volstad,338,0,253,381,125,274.25,4
Scott Ronnenbergh,0,0,0,39,0,39.0,1
Anatanaer Batista,0,0,58,0,0,58.0,1
Kramer Sneed,0,0,88,136,0,112.0,2
Clayton Tanner,173,0,57,0,0,115.0,2
Ashur Tolliver,0,0,88,95,0,91.5,2
Andrew Werner,240,0,122,351,0,237.66666666666666,3
Andrew Walter,0,0,0,36,0,36.0,1
Cesar Aguilar,0,0,0,52,0,52.0,1
Robbie Erlin,237,0,128,303,0,222.66666666666666,3
Jason Rice,0,0,84,118,0,101.0,2
Ramon Aguero,0,0,57,0,0,57.0,1
Randy Henry,0,0,60,112,0,86.0,2
Matthew Richardson,0,0,0,55,0,55.0,1
Bobby Cassevah,120,0,70,136,0,108.66666666666667,3
Tim Berry,0,0,96,188,0,142.0,2
Graham Taylor,0,0,89,0,0,89.0,1
Griffin Murphy,0,0,85,67,0,76.0,2
Anthony Desclafani,0,0,85,0,0,85.0,1
Archie Bradley,0,0,305,173,0,239.0,2
Brandon Morrow,459,538,415,485,521,483.6,5
Casey Crosby,222,0,113,247,0,194.0,3
Josh Rainwater,0,0,55,0,0,55.0,1
Alan Johnson,0,0,93,0,0,93.0,1
Michael Schwimer,180,0,88,183,51,125.5,4
Tony Wieber,0,0,0,99,0,99.0,1
Evan Englebrook,0,0,57,0,0,57.0,1
Pedro Villarreal,251,0,79,276,0,202.0,3
Sugar Ray Marimon,0,0,95,173,0,134.0,2
Matt Spann,0,0,83,107,0,95.0,2
Ryan Palsha,0,0,57,0,0,57.0,1
Matthew Graham,0,0,57,62,0,59.5,2
Mike Macdonald,156,0,78,0,0,117.0,2
Kyle Helisek,0,0,88,0,0,88.0,1
Brooks Raley,216,0,98,292,0,202.0,3
Jency Solis,0,0,72,0,0,72.0,1
Robert Ray,130,0,123,0,0,126.5,2
Ralston Cash,0,0,104,0,0,104.0,1
Ethan Martin,237,0,74,285,0,198.66666666666666,3
Logan Chitwood,0,0,54,56,0,55.0,2
Madison Boer,0,0,82,219,0,150.5,2
Josh Rupe,0,0,76,0,0,76.0,1
Helpi Reyes,0,0,89,0,0,89.0,1
Alexis Paredes,0,0,57,86,0,71.5,2
Min-Sih Chen,0,0,92,81,0,86.5,2
Dylan Sons,0,0,67,0,0,67.0,1
Gavin Floyd,453,447,355,466,494,443.0,5
William Cuevas,0,0,96,119,0,107.5,2
Matt Brazis,0,0,0,85,0,85.0,1
Zachary Varce,0,0,60,121,0,90.5,2
Jeff Ferrell,0,0,90,128,0,109.0,2
Matt Summers,0,0,98,219,0,158.5,2
Jonathan Cornelius,0,0,95,138,0,116.5,2
Max Scherzer,560,645,520,580,616,584.2,5
Jose Alonzo,0,0,49,0,0,49.0,1
Daniel Carela,0,0,0,40,0,40.0,1
Jose Perez,0,0,75,0,0,75.0,1
Jackson Lodge,0,0,0,53,0,53.0,1
Trent Howard,0,0,91,229,0,160.0,2
Jason Van Skike,0,0,58,144,0,101.0,2
David Walters,0,0,54,92,0,73.0,2
Rafael Rodriguez,0,0,58,0,0,58.0,1
Francisco Rivero,0,0,0,17,0,17.0,1
Jason Chowning,0,0,61,0,0,61.0,1
Timothy Adleman,0,0,82,0,0,82.0,1
Gabe Encinas,0,0,84,102,0,93.0,2
Luis Perdomo,154,0,61,172,0,129.0,3
Ricky Romero,466,487,388,540,497,475.6,5
Ryan O'Sullivan,0,0,52,83,0,67.5,2
Donovan Hand,148,0,73,160,0,127.0,3
Dan Cortes,0,0,88,170,0,129.0,2
Jose Figuereo,0,0,0,26,0,26.0,1
Jeanmar Gomez,305,0,100,390,0,265.0,3
Noel De La Cruz,0,0,51,0,0,51.0,1
Henry Mabee,0,0,57,0,0,57.0,1
Stephen Strasburg,473,668,553,410,685,557.8,5
Hayden Simpson,0,0,89,123,0,106.0,2
Anthony Ferrara,0,0,93,179,0,136.0,2
Andy Otamendi,0,0,0,49,0,49.0,1
Brad Mills,241,0,95,302,124,190.5,4
Steve Geltz,133,0,88,151,0,124.0,3
Dakota Watts,0,0,58,134,0,96.0,2
Brad Lincoln,274,215,139,321,156,221.0,5
Kevin Decker,0,0,72,0,0,72.0,1
Sean O'Sullivan,242,0,83,304,0,209.66666666666666,3
Christopher Joyce,0,0,61,0,0,61.0,1
Lay Batista,0,0,86,179,0,132.5,2
James Pugliese,0,0,89,96,0,92.5,2
Jason Bulger,76,0,81,0,0,78.5,2
Dixon Anderson,0,0,0,87,0,87.0,1
Robert Carson,152,0,82,221,80,133.75,4
Bryan Blough,0,0,54,146,0,100.0,2
Eric Marzec,0,0,61,137,0,99.0,2
Josh Wall,136,0,84,192,0,137.33333333333334,3
Kyuji Fujikawa,155,0,252,153,356,229.0,4
Drew Gagnier,0,0,55,0,0,55.0,1
Ian Kadish,0,0,61,125,0,93.0,2
Aaron Cook,194,0,85,258,100,159.25,4
Willengton Cruz,0,0,89,0,0,89.0,1
Yoel Espinal,0,0,0,51,0,51.0,1
Luis Melgar,0,0,57,0,0,57.0,1
Jose Reyes,0,0,0,88,0,88.0,1
Kris Johnson,0,0,105,163,0,134.0,2
Shane Mccatty,0,0,57,62,0,59.5,2
Nicholas Kingham,0,0,117,159,0,138.0,2
Jacob Lee,0,0,91,204,0,147.5,2
Ryan Rodebaugh,0,0,82,178,0,130.0,2
Willie Eyre,124,0,60,0,0,92.0,2
John Mariotti,0,0,55,0,0,55.0,1
Greg Holle,0,0,57,118,0,87.5,2
Jeremy Johnson,0,0,86,0,0,86.0,1
Scott Hodsdon,0,0,55,0,0,55.0,1
Brandon Erbe,63,0,105,0,0,84.0,2
Eliecer Navarro,0,0,77,180,0,128.5,2
Keyvius Sampson,249,0,134,263,0,215.33333333333334,3
Derrick Gordon,0,0,73,0,0,73.0,1
Stayton Thomas,0,0,51,0,0,51.0,1
Orlando Ramirez,0,0,0,41,0,41.0,1
Tim Redding,0,0,100,0,0,100.0,1
Tim Kiely,0,0,105,0,0,105.0,1
Cory Rauschenberger,0,0,71,0,0,71.0,1
Yonata Ortega,109,0,85,113,0,102.33333333333333,3
David Pfeiffer,0,0,73,0,0,73.0,1
Patrick Mccoy,0,0,81,117,0,99.0,2
Steve Blevins,0,0,57,0,0,57.0,1
Luis Cabrera,0,0,51,82,0,66.5,2
Matt Crouse,0,0,72,186,0,129.0,2
Daniel Oliver,0,0,73,0,0,73.0,1
Brian Bannister,0,0,98,0,0,98.0,1
Adam Smith,0,0,0,15,0,15.0,1
Andrew Albers,0,0,82,201,0,141.5,2
Brian Flynn,0,0,98,329,0,213.5,2
Alexis Lara,0,0,76,70,0,73.0,2
Jordan Swagerty,0,0,68,0,0,68.0,1
Michael Blazek,204,0,112,239,0,185.0,3
Chase Huchingson,0,0,99,213,0,156.0,2
Ricardo Batista,0,0,106,0,0,106.0,1
Eric O'Flaherty,161,163,133,168,188,162.6,5
Brian Pearl,0,0,78,87,0,82.5,2
Cory Luebke,276,0,162,253,158,212.25,4
Wilton Lopez,176,0,217,170,174,184.25,4
Scott Gaffney,0,0,58,0,0,58.0,1
Daniel Hurtado,0,0,92,57,0,74.5,2
Wilce Nieves,0,0,79,0,0,79.0,1
Kyle Smit,0,0,58,0,0,58.0,1
Matt Schuld,0,0,80,0,0,80.0,1
Zachary Jones,0,0,0,110,0,110.0,1
Isaiah Froneberger,0,0,66,123,0,94.5,2
Daniel Tillman,0,0,84,144,0,114.0,2
Tim Alderson,0,0,60,178,0,119.0,2
Pedro Damian,0,0,67,0,0,67.0,1
Francisco Santana,0,0,97,0,0,97.0,1
Jason Stevenson,0,0,87,164,0,125.5,2
Ben Jukich,0,0,99,0,0,99.0,1
Bryan Paukovits,0,0,55,0,0,55.0,1
Jimmy Reyes,0,0,81,179,0,130.0,2
Sandy Rosario,123,0,84,132,0,113.0,3
Jose Rodriguez,0,0,79,14,0,46.5,2
Christopher Hanna,0,0,93,0,0,93.0,1
Tim Lincecum,539,592,495,610,600,567.2,5
Dan Meyer,0,0,82,0,0,82.0,1
Jhan Marinez,136,0,87,147,0,123.33333333333333,3
Will Hudgins,0,0,0,156,0,156.0,1
Mark Hardy,0,0,104,196,0,150.0,2
Derek Varnadore,0,0,82,221,0,151.5,2
Alex Cobb,354,411,320,403,352,368.0,5
Nathan Moreau,0,0,90,0,0,90.0,1
Jose Jimenez,116,0,95,115,0,108.66666666666667,3
Gary Moran,0,0,97,263,0,180.0,2
Ethan Stewart,0,0,90,162,0,126.0,2
Adonys Cardona,0,0,0,45,0,45.0,1
D.J. Mitchell,229,0,104,324,0,219.0,3
Danny Farquhar,158,0,81,169,0,136.0,3
Erik Davis,186,0,125,233,0,181.33333333333334,3
Taylor Stanton,0,0,60,247,0,153.5,2
Nick Hagadone,120,0,101,149,81,112.75,4
Malcom Culver,0,0,67,100,0,83.5,2
Joe Ross,0,0,98,78,0,88.0,2
Frank Batista,0,0,60,127,0,93.5,2
Iden Nazario,0,0,63,93,0,78.0,2
Gerardo Concepcion,0,0,87,0,0,87.0,1
Mariano Gomez,0,0,84,0,0,84.0,1
Jefferson Olacio,0,0,66,170,0,118.0,2
Joel Zumaya,71,0,0,0,0,71.0,1
Edwin Escobar,176,0,103,190,0,156.33333333333334,3
Zach Fowler,0,0,57,100,0,78.5,2
Brandon Williamson,0,0,89,170,0,129.5,2
Jaime Esquivel,0,0,63,66,0,64.5,2
Brandon Henderson,0,0,76,82,0,79.0,2
Sergio Rosario,0,0,84,0,0,84.0,1
Adalberto Mejia,0,0,97,217,0,157.0,2
Jose Mijares,137,0,87,128,148,125.0,4
Deivi Jimenez,0,0,97,0,0,97.0,1
Juan Oviedo,89,0,87,73,0,83.0,3
Angel Castro,0,0,0,29,0,29.0,1
Neal Cotts,59,0,88,0,0,73.5,2
Mark Pope,0,0,87,233,0,160.0,2
Edgar Osuna,0,0,89,0,0,89.0,1
Nevin Griffith,0,0,104,0,0,104.0,1
Marco Albano,0,0,82,0,0,82.0,1
Alexander Claudio,0,0,0,62,0,62.0,1
Kellen Moen,0,0,85,172,0,128.5,2
Andrew Bellatti,0,0,75,164,0,119.5,2
Michael Bowman,0,0,86,0,0,86.0,1
Dylan Unsworth,0,0,86,141,0,113.5,2
Dustin Richardson,0,0,85,0,0,85.0,1
Robert Dickmann,0,0,76,0,0,76.0,1
Travis Ballew,0,0,0,170,0,170.0,1
Leuris Gomez,0,0,58,176,0,117.0,2
Justin Erasmus,0,0,55,0,0,55.0,1
Tyler Duffey,0,0,0,112,0,112.0,1
Harold Williams,0,0,97,0,0,97.0,1
Blair Walters,0,0,101,241,0,171.0,2
Phil Mccormick,0,0,78,140,0,109.0,2
Philip Humber,265,0,270,324,395,313.5,4
Yoryi Nuez,0,0,71,0,0,71.0,1
Eduardo Orozco,0,0,0,168,0,168.0,1
Timothy Sexton,0,0,111,181,0,146.0,2
Rayan Gonzalez,0,0,0,108,0,108.0,1
Samil De Los Santos,0,0,66,0,0,66.0,1
Brock Huntzinger,0,0,76,232,0,154.0,2
Romulo Sanchez,0,0,82,0,0,82.0,1
Kyle Mcculloch,0,0,73,0,0,73.0,1
Mike Colla,0,0,76,221,0,148.5,2
Daniel Klein,0,0,0,96,0,96.0,1
Bud Norris,443,440,354,505,517,451.8,5
Alex Gillingham,0,0,86,0,0,86.0,1
Max Perlman,0,0,88,186,0,137.0,2
Jordan Guth,0,0,0,88,0,88.0,1
Tyson Perez,0,0,84,153,0,118.5,2
Adaric Kelly,0,0,0,43,0,43.0,1
Luis Liria,0,0,60,109,0,84.5,2
Andre Rienzo,0,0,110,281,0,195.5,2
Patrick Johnson,0,0,101,181,0,141.0,2
Geoff Geary,0,0,76,0,0,76.0,1
Anthony Swarzak,212,0,60,245,81,149.5,4
Rafael Dolis,140,0,81,166,73,115.0,4
Miller Diaz,0,0,100,91,0,95.5,2
Chad Rodgers,0,0,0,34,0,34.0,1
Matt Frevert,0,0,73,0,0,73.0,1
Blake Snell,0,0,0,70,0,70.0,1
Tyler Hess,0,0,81,61,0,71.0,2
Manny Parra,163,0,117,159,166,151.25,4
Joel Payamps,0,0,87,0,0,87.0,1
Ian Thomas,0,0,81,0,0,81.0,1
Thyago Vieira,0,0,85,0,0,85.0,1
Patrick Doyle,0,0,58,173,0,115.5,2
Aaron Brooks,0,0,84,231,0,157.5,2
Adam Morgan,0,0,128,308,0,218.0,2
Brian Garman,0,0,64,151,0,107.5,2
Jeffry Antigua,0,0,87,189,0,138.0,2
Jarrod Parker,494,526,421,454,469,472.8,5
Pat Misch,212,0,75,276,0,187.66666666666666,3
Manaure Martinez,0,0,91,130,0,110.5,2
Rob Wort,0,0,87,116,0,101.5,2
Luke Putkonen,156,0,73,208,0,145.66666666666666,3
Kyle Devore,0,0,51,90,0,70.5,2
Tim Cooney,0,0,91,218,0,154.5,2
Luis Bastardo,0,0,0,53,0,53.0,1
Bret Mitchell,0,0,0,82,0,82.0,1
Will Startup,0,0,57,88,0,72.5,2
David Filak,0,0,96,0,0,96.0,1
Wandy Rodriguez,444,490,408,522,488,470.4,5
Daniel Wolford,0,0,61,126,0,93.5,2
Matthew Reckling,0,0,0,134,0,134.0,1
Randy Rosario,0,0,0,69,0,69.0,1
Andrew Robinson,0,0,75,172,0,123.5,2
Enmanuel De Jesus,0,0,0,15,0,15.0,1
David Carpenter,158,0,78,132,58,106.5,4
Jeff Urlaub,0,0,73,122,0,97.5,2
Chris Sale,536,606,491,426,528,517.4,5
Jose Urena,0,0,89,0,0,89.0,1
Pedro Tirado,0,0,0,37,0,37.0,1
Peter Moylan,76,0,81,79,82,79.5,4
Jairo Diaz,0,0,81,205,0,143.0,2
Trevor Bell,140,0,103,141,0,128.0,3
Zech Zinicola,83,0,79,80,0,80.66666666666667,3
Scott Feldman,251,365,297,274,202,277.8,5
Efrain Nieves,0,0,57,100,0,78.5,2
Alexander Wilson,0,0,0,75,0,75.0,1
Jason Isringhausen,86,0,80,88,0,84.66666666666667,3
Chris Lamb,0,0,86,140,0,113.0,2
Ben Snyder,170,0,96,0,0,133.0,2
Michael Weldon,0,0,60,0,0,60.0,1
Radhames Quezada,0,0,92,122,0,107.0,2
Conrad Flynn,0,0,89,168,0,128.5,2
Ronnie Shaban,0,0,0,45,0,45.0,1
Leopoldo Sanchez,0,0,81,0,0,81.0,1
Erasmo Ramirez,297,396,289,352,378,342.4,5
Kyler Burke,0,0,0,185,0,185.0,1
Bennett Parry,0,0,0,46,0,46.0,1
Frank Del Valle,0,0,103,154,0,128.5,2
Miguel Batista,140,0,154,172,128,148.5,4
Kevin Quintanilla,0,0,59,0,0,59.0,1
Jamaine Cotton,0,0,110,57,0,83.5,2
Edwin Villarroel,0,0,80,0,0,80.0,1
Daniel Moskos,100,0,79,106,0,95.0,3
Jeremiah Bayer,0,0,75,135,0,105.0,2
Mike Foltynewicz,0,0,98,226,0,162.0,2
Carlos Martinez,0,0,70,221,0,145.5,2
Alex Carreras,0,0,90,151,0,120.5,2
Blayne Weller,0,0,82,0,0,82.0,1
James Hudelson,0,0,57,0,0,57.0,1
Mathew Price,0,0,0,82,0,82.0,1
Nolan Sanburn,0,0,0,97,0,97.0,1
Reymin Guduan,0,0,77,34,0,55.5,2
John Killen,0,0,0,18,0,18.0,1
Brett Merkley,0,0,54,0,0,54.0,1
Wilsen Palacios,0,0,48,188,0,118.0,2
Tim Boyce,0,0,58,0,0,58.0,1
Chad Reineke,216,0,95,272,0,194.33333333333334,3
Aiden Lucas,0,0,61,104,0,82.5,2
Adalberto Mendez,0,0,101,0,0,101.0,1
Justin Germano,225,0,57,282,0,188.0,3
Josh Roenicke,163,0,110,192,108,143.25,4
Aaron Northcraft,321,0,107,258,0,228.66666666666666,3
James Houser,0,0,81,0,0,81.0,1
Yeliar Castro,0,0,63,112,0,87.5,2
Kyle Hallock,0,0,86,153,0,119.5,2
Carlos Villanueva,290,376,292,305,363,325.2,5
Zach Miner,90,0,75,94,0,86.33333333333333,3
Gio Gonzalez,635,630,524,620,636,609.0,5
Patrick Francescon,0,0,90,197,0,143.5,2
Dusty Hughes,134,0,63,144,0,113.66666666666667,3
Nicholas Schnaitmann,0,0,104,164,0,134.0,2
Aaron Meade,0,0,95,139,0,117.0,2
Ysmael Carmona,0,0,60,0,0,60.0,1
Jacob Barnes,0,0,90,168,0,129.0,2
Benjamin O'Shea,0,0,90,0,0,90.0,1
Jimmy Patterson,0,0,57,163,0,110.0,2
Ramire Cleto,0,0,57,0,0,57.0,1
Jeffrey Lorick,0,0,112,148,0,130.0,2
Hansel De Los Santos,0,0,54,59,0,56.5,2
Preston Claiborne,0,0,60,190,0,125.0,2
Craig Whitaker,0,0,73,0,0,73.0,1
Vianney Mayo,0,0,89,107,0,98.0,2
Sully Bonnelly,0,0,0,47,0,47.0,1
Brad Stillings,0,0,83,0,0,83.0,1
Cody Hall,0,0,91,135,0,113.0,2
Jared Lansford,0,0,55,0,0,55.0,1
Jesse Crain,177,0,143,169,188,169.25,4
Mark Serrano,0,0,121,179,0,150.0,2
Chad Rose,0,0,61,138,0,99.5,2
Darwin Matos,0,0,64,0,0,64.0,1
Jason Smith,0,0,102,46,0,74.0,2
Matt Mcswain,0,0,54,0,0,54.0,1
Casey Beck,0,0,0,35,0,35.0,1
Logan Verrett,0,0,96,0,0,96.0,1
Loiger Padron,0,0,0,50,0,50.0,1
Kyle Hendricks,0,0,111,266,0,188.5,2
Julio Torrealba,0,0,91,0,0,91.0,1
Martin Perez,270,296,182,300,243,258.2,5
Wilson Eusebio,0,0,55,0,0,55.0,1
Michael Anton,0,0,90,0,0,90.0,1
Jorge Reyes,0,0,96,269,0,182.5,2
David Rollins,0,0,93,164,0,128.5,2
Jake Esch,0,0,95,0,0,95.0,1
Frederick Tiburcio,0,0,86,101,0,93.5,2
Hayden Beard,0,0,90,175,0,132.5,2
Scott Dohmann,0,0,79,0,0,79.0,1
Kasey Kiker,0,0,106,0,0,106.0,1
Buddy Boshers,0,0,82,150,0,116.0,2
Eury De La Rosa,138,0,81,128,0,115.66666666666667,3
Kevin Dicharry,0,0,0,46,0,46.0,1
Mitchell Clarke,0,0,91,0,0,91.0,1
Alex Burnett,147,0,101,150,78,119.0,4
Aneury Rodriguez,192,0,101,0,0,146.5,2
Yoely Bello,0,0,0,35,0,35.0,1
