Name,Zips,Fans,Steamer,Oliver,Rotochamp,Average,Total
Matthew Curry,0,0,73.5,415.5,0,244.5,2
Bobby Wilson,137.0,0,73.5,205.0,0,138.5,3
Chris Heisey,328.0,317.0,225.0,325.0,146.5,268.3,5
Willy Aybar,0,0,74.5,0,0,74.5,1
Hector Rabago,0,0,50.0,173.0,0,111.5,2
Joey Demichele,0,0,55.5,262.5,0,159.0,2
Eric Campbell,255.0,0,65.5,378.5,0,233.0,3
John Mora,0,0,47.0,0,0,47.0,1
Tagg Bozied,0,0,76.0,0,0,76.0,1
Mario Martinez,0,0,55.5,322.5,0,189.0,2
Antonio Gonzalez,0,0,42.5,0,0,42.5,1
Landon Powell,147.5,0,68.5,227.0,0,147.66666666666666,3
Leonardo Castillo,0,0,49.5,249.5,0,149.5,2
Carlos De Los Santos,0,0,70.0,179.5,0,124.75,2
Juan De La Cruz,0,0,43.0,0,0,43.0,1
Sandy Leon,253.5,0,63.0,316.5,0,211.0,3
Miguel Sano,0,0,288.0,350.0,0,319.0,2
Justin Jirschele,0,0,50.5,203.0,0,126.75,2
Brandon Douglas,0,0,72.0,340.0,0,206.0,2
Nick Franklin,363.5,0,109.0,420.5,0,297.6666666666667,3
Jose Marmolejos-Diaz,0,0,50.0,0,0,50.0,1
Ariel Baez,0,0,45.5,0,0,45.5,1
Felix Bido,0,0,45.0,0,0,45.0,1
Taylor Davis,0,0,59.5,315.5,0,187.5,2
Jarrod Parks,0,0,53.5,0,0,53.5,1
Carlos Gomez,350.5,438.5,363.5,384.5,411.0,389.6,5
Luis Sanz,0,0,70.0,181.0,0,125.5,2
Ramon Orantes,0,0,67.0,0,0,67.0,1
Jiminson Natera,0,0,40.0,221.5,0,130.75,2
Drew Hillman,0,0,58.5,0,0,58.5,1
Taylor Dugas,0,0,53.0,392.5,0,222.75,2
Adrian Gonzalez,632.5,671.0,631.5,629.0,625.5,637.9,5
Brandon Guyer,300.5,0,387.5,343.0,151.5,295.625,4
Tyler Greene,305.5,323.0,35.5,152.5,378.0,238.9,5
Ronny Rodriguez,0,0,61.0,356.0,0,208.5,2
Tim Smith,0,0,79.0,0,0,79.0,1
Andrew Pullin,0,0,0,163.0,0,163.0,1
Zachary Kirksey,0,0,45.5,208.0,0,126.75,2
Tyler Kuhn,399.5,0,76.0,391.5,0,289.0,3
Raphachel Colatosti,0,0,48.5,0,0,48.5,1
Kevin Barker,0,0,81.0,0,0,81.0,1
Ryan Dunn,0,0,53.5,299.0,0,176.25,2
Jose Mojica,0,0,54.0,260.0,0,157.0,2
Dustin Lawley,0,0,53.5,342.5,0,198.0,2
Seth Bynum,235.0,0,56.0,0,0,145.5,2
Sergio Burruel,0,0,53.0,184.5,0,118.75,2
Reid Redman,0,0,46.5,255.0,0,150.75,2
Emmanuel Burriss,227.0,0,68.5,294.0,139.0,182.125,4
Jake Opitz,0,0,66.5,0,0,66.5,1
Kevin Quaranto,0,0,0,225.5,0,225.5,1
Elio De La Rosa,0,0,45.5,0,0,45.5,1
Thurman Hall,0,0,0,135.5,0,135.5,1
Alex Castellanos,382.0,0,72.5,432.0,0,295.5,3
Ryan Adams,306.0,0,69.5,0,0,187.75,2
Brett Krill,0,0,58.5,285.0,0,171.75,2
German Duran,0,0,75.0,0,0,75.0,1
Bobby Brown,0,0,0,168.5,0,168.5,1
Jose Gualdron,0,0,55.0,0,0,55.0,1
Leonardo Reginatto,0,0,50.0,222.5,0,136.25,2
Deshun Dixon,0,0,39.5,0,0,39.5,1
Cody Koback,0,0,52.0,262.0,0,157.0,2
Ryan Eigsti,0,0,62.5,0,0,62.5,1
Shayne Houck,0,0,0,199.5,0,199.5,1
Argenis Martinez,0,0,51.5,0,0,51.5,1
Shawn Duinkerk,0,0,0,120.5,0,120.5,1
Damon Sublett,0,0,66.0,0,0,66.0,1
Tommy Joseph,399.0,0,71.5,375.5,0,282.0,3
Jace Whitmer,0,0,54.0,0,0,54.0,1
Matt Juengel,0,0,134.5,0,0,134.5,1
Wes Darvill,0,0,47.5,257.5,0,152.5,2
Roberto Valencia,0,0,60.5,0,0,60.5,1
Miguel Montero,434.0,529.5,403.0,440.5,466.5,454.7,5
Kelly Shoppach,128.5,0,69.0,222.0,0,139.83333333333334,3
James Zamarripa,0,0,47.5,157.0,0,102.25,2
Victor Velasquez,0,0,49.5,0,0,49.5,1
D'Vontrey Richardson,0,0,57.0,0,0,57.0,1
Jesse Gutierrez,0,0,72.5,0,0,72.5,1
Kyle Davis,0,0,45.0,0,0,45.0,1
Kyle Day,0,0,68.5,0,0,68.5,1
Cole Figueroa,392.5,0,78.0,412.5,0,294.3333333333333,3
Manny Ramirez,22.5,0,80.5,0,0,51.5,2
Michael Earley,0,0,64.0,338.5,0,201.25,2
Danny Payne,0,0,59.0,0,0,59.0,1
Jarrett Parker,298.5,0,58.0,337.5,0,231.33333333333334,3
Carlos Coste,0,0,0,109.5,0,109.5,1
Johan Quevedo,0,0,0,130.0,0,130.0,1
Marsalis Holloway,0,0,0,125.5,0,125.5,1
Logan Wade,0,0,0,195.5,0,195.5,1
Jhonnathan Teran,0,0,0,162.5,0,162.5,1
Adam Heisler,0,0,55.5,225.5,0,140.5,2
Kelvin De Leon,0,0,53.0,267.5,0,160.25,2
Eddy Rodriguez,0,0,58.0,249.5,0,153.75,2
Melvin Aquino,0,0,41.0,0,0,41.0,1
LeVon Washington,0,0,53.5,188.0,0,120.75,2
Derek Perio,0,0,57.5,0,0,57.5,1
Isaiah Yates,0,0,43.5,173.0,0,108.25,2
Geoff Klein,0,0,53.5,276.5,0,165.0,2
Shawn Bowman,252.5,0,66.0,0,0,159.25,2
Jorge Alcantara,0,0,56.0,193.0,0,124.5,2
Chris Young,404.5,471.0,373.0,466.0,291.5,401.2,5
Austin Wates,0,0,74.0,358.5,0,216.25,2
Rodney Polonia,0,0,45.0,0,0,45.0,1
Willie Harris,193.0,0,65.5,254.5,0,171.0,3
Anthony Melchionda,0,0,51.0,180.0,0,115.5,2
Adalberto Mondesi,0,0,43.5,176.0,0,109.75,2
Matthew Smith,0,0,47.5,0,0,47.5,1
Jared Clark,0,0,70.5,335.5,0,203.0,2
Steven Golden,0,0,0,116.0,0,116.0,1
Kyle Higashioka,0,0,65.0,256.0,0,160.5,2
Gavin Cecchini,0,0,42.0,185.5,0,113.75,2
Rossmel Perez,0,0,73.5,310.0,0,191.75,2
Jaime Valenzuela,0,0,53.0,0,0,53.0,1
Brian Ruiz,0,0,0,126.0,0,126.0,1
Kenneth Gilbert,0,0,53.0,0,0,53.0,1
Wilson Betemit,300.5,355.5,208.5,362.0,356.5,316.6,5
Frank Catalanotto,0,0,0,217.5,0,217.5,1
Jeremie Tice,0,0,70.0,310.5,0,190.25,2
Brad Snyder,349.5,0,82.0,374.0,0,268.5,3
Hector Hernandez,0,0,59.5,0,0,59.5,1
Mike Marjama,0,0,54.0,179.0,0,116.5,2
Osvaldo Martinez,319.0,0,64.5,351.5,0,245.0,3
Yuniesky Betancourt,376.5,0,76.5,421.5,0,291.5,3
William Russell,0,0,0,180.0,0,180.0,1
Joey Meneses,0,0,0,175.5,0,175.5,1
Franklin Gutierrez,308.5,427.0,295.5,364.0,356.5,350.3,5
Leslie Anderson,337.5,0,74.0,411.5,0,274.3333333333333,3
Tyler Roberts,0,0,46.5,199.5,0,123.0,2
Derrick Robinson,349.0,0,69.5,366.0,0,261.5,3
Granden Goetzman,0,0,0,151.0,0,151.0,1
Fernando Martinez,320.0,339.5,269.5,342.5,338.5,322.0,5
Ryan Garvey,0,0,0,161.0,0,161.0,1
Ryan Wheeler,520.5,0,137.5,436.0,167.0,315.25,4
Luis Caballero,0,0,39.0,0,0,39.0,1
Richard Espy,0,0,53.5,259.5,0,156.5,2
Maicer Izturis,301.0,314.5,196.5,346.5,272.5,286.2,5
Sawyer Carroll,340.5,0,70.5,367.5,0,259.5,3
David Renfroe,0,0,56.0,289.0,0,172.5,2
Miles Durham,0,0,59.5,272.5,0,166.0,2
Brad Hawpe,157.5,0,66.0,238.5,0,154.0,3
Jorge Javier,0,0,48.5,0,0,48.5,1
Luis Suarez,0,0,69.5,0,0,69.5,1
Kevin Mench,0,0,0,313.0,0,313.0,1
Erick Aybar,504.5,489.5,396.5,497.0,526.5,482.8,5
M.P. Cokinos,0,0,52.5,209.0,0,130.75,2
Wes Wilson,0,0,0,155.0,0,155.0,1
Charlie Mirabal,0,0,63.5,0,0,63.5,1
Eliezer Ortiz,0,0,60.5,0,0,60.5,1
Johnny Giavotella,543.5,246.5,143.5,506.0,212.5,330.4,5
Joc Pederson,492.0,0,68.5,331.0,0,297.1666666666667,3
Chris Valaika,301.5,0,185.0,320.0,112.0,229.625,4
Ronald Bueno,0,0,50.5,285.5,0,168.0,2
Charles Jones,0,0,42.0,203.0,0,122.5,2
Max Stassi,0,0,56.5,281.0,0,168.75,2
Jacke Healey,0,0,39.5,0,0,39.5,1
Abner Abreu,0,0,59.0,0,0,59.0,1
Russell Branyan,112.0,0,79.0,0,0,95.5,2
Josh Elander,0,0,0,261.5,0,261.5,1
P.J. Phillips,0,0,56.0,0,0,56.0,1
Stephen Vogt,324.0,0,75.0,414.0,100.0,228.25,4
Matt Treanor,107.5,0,56.0,208.5,0,124.0,3
Jean Blaquiere,0,0,60.5,0,0,60.5,1
Grabiel Hernandez,0,0,49.0,292.0,0,170.5,2
Andrew Patterson,0,0,0,111.5,0,111.5,1
Alexander Mercedes,0,0,51.0,329.0,0,190.0,2
Alejandro Gonzalez,0,0,57.0,0,0,57.0,1
Roger Ramos,0,0,37.5,0,0,37.5,1
Emilio Guerrero,0,0,42.5,215.5,0,129.0,2
Tucker Barnhart,281.5,0,64.0,270.0,0,205.16666666666666,3
Juan Ortiz,0,0,43.5,0,0,43.5,1
Andy Tracy,0,0,71.0,0,0,71.0,1
Logan Vick,0,0,0,295.5,0,295.5,1
Nick Natoli,0,0,67.0,251.5,0,159.25,2
Brandon Loy,0,0,54.5,275.5,0,165.0,2
Bladimil Franco,0,0,50.5,0,0,50.5,1
Steven Lerud,0,0,49.5,202.5,0,126.0,2
Jose Castro,0,0,67.0,0,0,67.0,1
Ivan Castillo,0,0,47.0,0,0,47.0,1
Henry Charles,0,0,50.0,216.5,0,133.25,2
Chris Aguila,226.0,0,67.0,0,0,146.5,2
Kurt Fleming,0,0,49.5,0,0,49.5,1
Corey Brown,394.5,0,69.5,384.5,134.0,245.625,4
Jonathon Berti,0,0,56.5,319.5,0,188.0,2
Balbino Fuenmayor,0,0,49.0,289.0,0,169.0,2
Jose Raga,0,0,0,111.0,0,111.0,1
Wagner Gomez,0,0,39.5,171.0,0,105.25,2
Josh Thole,315.5,211.0,117.5,346.0,192.0,236.4,5
Johan Yan,0,0,0,279.0,0,279.0,1
Jimmy Gallagher,347.0,0,68.5,370.0,0,261.8333333333333,3
Greg Picart,0,0,66.5,0,0,66.5,1
Tyreace House,0,0,50.0,0,0,50.0,1
Moises Montero,0,0,49.5,0,0,49.5,1
Daniel Hinojosa,0,0,50.0,0,0,50.0,1
James Harris,0,0,43.5,172.5,0,108.0,2
Tomas Telis,0,0,65.0,317.5,0,191.25,2
Craige Lyerly,0,0,52.0,0,0,52.0,1
Junior Lake,396.0,0,69.0,422.5,0,295.8333333333333,3
Charlie Valerio,0,0,49.5,258.5,0,154.0,2
Ryan Westmoreland,0,0,0,372.0,0,372.0,1
Ryan Honeycutt,0,0,0,204.5,0,204.5,1
Ramses Pena,0,0,43.0,0,0,43.0,1
Matt Esquivel,0,0,59.5,0,0,59.5,1
Nick Evans,285.0,0,76.0,332.0,0,231.0,3
Geraldo Valor,0,0,48.0,0,0,48.0,1
Manny Pina,155.0,0,74.0,280.5,0,169.83333333333334,3
Phillip Pohl,0,0,0,249.0,0,249.0,1
Brandon Decker,0,0,55.0,0,0,55.0,1
Desmond Jennings,536.0,610.5,525.5,488.0,523.5,536.7,5
Anthony Giansanti,0,0,59.0,290.5,0,174.75,2
Kellin Deglan,0,0,44.0,224.0,0,134.0,2
John Shelby,0,0,67.5,0,0,67.5,1
Devin Ivany,0,0,65.0,0,0,65.0,1
Andy Workman,0,0,60.0,302.5,0,181.25,2
Tyler Ladendorf,0,0,60.5,326.0,0,193.25,2
Jeff Rowland,0,0,52.5,0,0,52.5,1
Emmanuel Valdez,0,0,58.5,0,0,58.5,1
Delvis Morales,0,0,47.0,226.0,0,136.5,2
Taylor Featherston,0,0,55.5,318.0,0,186.75,2
Alec Mehrten,0,0,0,192.5,0,192.5,1
Tyson Van Winkle,0,0,55.0,198.0,0,126.5,2
Leo Rodriguez,0,0,47.5,227.0,0,137.25,2
Breland Almadova,0,0,54.0,266.0,0,160.0,2
Carlos Perdomo,0,0,63.0,0,0,63.0,1
Travis D'Arnaud,323.5,331.5,197.5,336.0,0,297.125,4
Jonathan Malo,0,0,60.0,0,0,60.0,1
Chris Hatcher,0,0,0,276.0,0,276.0,1
Yem Prades,0,0,68.5,314.0,0,191.25,2
AJ Pettersen,0,0,54.5,246.5,0,150.5,2
Mitchell Walding,0,0,41.5,228.0,0,134.75,2
Moises Sierra,370.0,0,76.0,404.5,0,283.5,3
Alex Valdez,0,0,69.5,0,0,69.5,1
Israel Nunez,0,0,64.0,0,0,64.0,1
Luis Jolly,0,0,35.5,0,0,35.5,1
Raul Garcia,0,0,44.5,0,0,44.5,1
Jesus Campos,0,0,62.0,0,0,62.0,1
Justin Marra,0,0,0,168.0,0,168.0,1
Donnie Murphy,190.0,0,73.5,260.5,0,174.66666666666666,3
Brandon Barnes,360.5,0,85.0,434.5,109.5,247.375,4
Brawlun Gomez,0,0,37.5,0,0,37.5,1
Amauri Castillo,0,0,41.5,0,0,41.5,1
Santos Cabrera,0,0,0,296.0,0,296.0,1
Jake Brown,0,0,46.5,207.5,0,127.0,2
Stefan Gartrell,391.5,0,70.0,386.0,0,282.5,3
Jarrod Saltalamacchia,302.0,330.5,229.0,347.5,308.5,303.5,5
Deiber Olivera,0,0,52.0,168.0,0,110.0,2
Michael Burgess,0,0,75.0,384.5,0,229.75,2
Carlos Paulino,0,0,59.0,266.5,0,162.75,2
Denny Almonte,0,0,61.5,356.5,0,209.0,2
Luke Carlin,167.0,0,67.0,256.0,0,163.33333333333334,3
Charlie Blackmon,396.5,0,135.5,406.5,144.5,270.75,4
Jetsy Extrano,0,0,63.5,0,0,63.5,1
Jorge Cantu,209.0,0,71.0,0,0,140.0,2
Destin Hood,356.5,0,61.5,364.0,0,260.6666666666667,3
J.P. Ramirez,0,0,58.5,324.0,0,191.25,2
Matt McBride,458.0,0,88.5,455.5,0,334.0,3
Johan De Jesus,0,0,0,255.5,0,255.5,1
Damaso Espino,168.5,0,67.0,0,0,117.75,2
Brent Clevlen,228.0,0,66.5,263.5,0,186.0,3
Jeremy Hermida,230.0,0,65.0,297.5,0,197.5,3
Garrett Atkins,0,0,0,310.0,0,310.0,1
Danny Dorn,313.0,0,72.5,354.5,0,246.66666666666666,3
Hector Gomez,163.0,0,67.0,232.0,0,154.0,3
Roman Quinn,0,0,48.0,256.5,0,152.25,2
Argenis Diaz,254.5,0,61.0,299.0,0,204.83333333333334,3
Stephen Malcolm,0,0,45.0,0,0,45.0,1
Ryan Ludwick,439.5,489.0,409.0,436.0,492.0,453.1,5
Esteban Quiroz,0,0,61.0,0,0,61.0,1
Darnell Sweeney,0,0,56.0,323.0,0,189.5,2
Brian Heere,0,0,53.0,0,0,53.0,1
Jesus Cota,0,0,63.5,0,0,63.5,1
Ty Morrison,0,0,66.0,349.0,0,207.5,2
Josue Peley,0,0,67.0,0,0,67.0,1
Jake Tanis,0,0,45.0,310.5,0,177.75,2
Beau Seabury,0,0,57.5,167.5,0,112.5,2
Antonio Lamas,0,0,70.5,0,0,70.5,1
Dave Sappelt,481.0,0,131.5,506.0,153.0,317.875,4
David Cooper,468.5,164.5,81.5,481.0,161.5,271.4,5
Julio Morban,266.5,0,58.0,237.5,0,187.33333333333334,3
Jose Dicent,0,0,44.0,0,0,44.0,1
Breyvil Valera,0,0,77.0,263.0,0,170.0,2
Kawika Emsley-Pai,0,0,53.0,203.5,0,128.25,2
Zach Larson,0,0,0,118.5,0,118.5,1
Randy Novas,0,0,44.0,0,0,44.0,1
Alex Santana,0,0,35.0,156.5,0,95.75,2
Ryan Raburn,253.5,0,81.0,311.5,114.0,190.0,4
John Eshleman,0,0,67.0,0,0,67.0,1
Jair Fernandez,0,0,68.0,0,0,68.0,1
Mike Spidale,311.0,0,75.0,0,0,193.0,2
D.J. Jarrad,0,0,54.0,0,0,54.0,1
Robinson Cancel,0,0,74.5,0,0,74.5,1
Nick Rickles,0,0,50.5,311.5,0,181.0,2
Francisco Aponte,0,0,51.5,210.5,0,131.0,2
Tanner Rahier,0,0,47.5,190.5,0,119.0,2
Andres Garcia,0,0,46.0,0,0,46.0,1
Maurizo Buda,0,0,45.0,0,0,45.0,1
Nick Akins,0,0,56.0,301.0,0,178.5,2
Jake Chaplin,0,0,0,142.0,0,142.0,1
Michael Polk,0,0,53.5,0,0,53.5,1
Stephen Piscotty,0,0,59.0,370.0,0,214.5,2
Wilin Rosario,396.5,465.0,409.0,428.0,408.5,421.4,5
Rashad Brown,0,0,0,134.5,0,134.5,1
Joshua Adams,0,0,50.0,0,0,50.0,1
Sneider Batista,0,0,51.0,0,0,51.0,1
Blake Davis,0,0,66.5,278.0,0,172.25,2
Bennett Pickar,0,0,41.0,206.0,0,123.5,2
Francisco Arcia,0,0,52.5,201.0,0,126.75,2
Sergio Perez,0,0,62.5,0,0,62.5,1
Jimmy Van Ostrand,0,0,76.5,318.5,0,197.5,2
Shaver Hansen,0,0,48.5,0,0,48.5,1
Jet Butler,0,0,53.0,0,0,53.0,1
Connor Lien,0,0,0,154.0,0,154.0,1
Wang-Wei Lin,0,0,55.0,0,0,55.0,1
Dennis Raben,0,0,59.0,298.0,0,178.5,2
Jake Dunning,0,0,0,287.0,0,287.0,1
Jason Kipnis,517.5,631.5,558.0,518.5,567.5,558.6,5
Connor Rowe,0,0,38.0,0,0,38.0,1
Jordan Keegan,0,0,45.0,0,0,45.0,1
Jhohan Acevedo,0,0,47.0,195.0,0,121.0,2
Brett Frantini,0,0,0,133.0,0,133.0,1
Julio Rodriguez,0,0,66.0,249.5,0,157.75,2
Anthony Nunez,0,0,0,167.5,0,167.5,1
Austin Jones,0,0,0,147.0,0,147.0,1
Kevin Ross,0,0,0,145.0,0,145.0,1
Kyle Holloway,0,0,62.5,0,0,62.5,1
Michael Wing,0,0,67.5,0,0,67.5,1
Keenan Wiley,0,0,66.5,275.5,0,171.0,2
Craig Manuel,0,0,49.5,273.5,0,161.5,2
Marwin Gonzalez,291.5,189.5,109.5,399.0,0,247.375,4
Malquiel Brito,0,0,43.5,183.5,0,113.5,2
Kyle Johnson,0,0,0,193.0,0,193.0,1
Derek Jones,0,0,41.0,292.5,0,166.75,2
Lars Davis,0,0,70.0,232.0,0,151.0,2
Martin Peguero,0,0,48.0,200.5,0,124.25,2
Isaias Velasquez,0,0,74.0,0,0,74.0,1
Aaron Luna,168.0,0,74.5,253.5,0,165.33333333333334,3
Brandon Moss,430.5,452.0,333.5,464.5,451.5,426.4,5
Baltazar Lopez,0,0,53.5,0,0,53.5,1
Brad Mcelroy,0,0,65.0,0,0,65.0,1
Andrew Brown,331.0,0,95.5,395.0,123.5,236.25,4
Chris Cates,0,0,61.0,0,0,61.0,1
Steven Ramos,0,0,47.0,219.5,0,133.25,2
Justin Smoak,411.5,403.0,272.0,475.0,430.5,398.4,5
Allen Craig,480.0,628.5,524.0,451.0,573.5,531.4,5
Rolando Acosta,0,0,65.5,0,0,65.5,1
Didi Gregorius,438.5,0,158.5,409.5,0,335.5,3
Lee Haydel,0,0,68.5,305.0,0,186.75,2
Terrance Gore,0,0,51.5,212.5,0,132.0,2
Robert Crocker,0,0,51.0,316.0,0,183.5,2
D'Andre Toney,0,0,48.0,209.0,0,128.5,2
Eric Wetzel,0,0,72.5,0,0,72.5,1
Danny Valencia,425.5,0,114.0,412.5,107.0,264.75,4
Glenn Beltran,0,0,49.0,246.0,0,147.5,2
Jesus Guzman,384.0,0,175.5,488.0,231.0,319.625,4
Jose Orozco,0,0,58.5,0,0,58.5,1
Mitch Moreland,428.0,426.5,310.5,440.0,399.5,400.9,5
Justin Bloxom,0,0,64.0,346.5,0,205.25,2
Carson Blair,0,0,48.0,180.5,0,114.25,2
Kevin Nolan,0,0,64.5,323.5,0,194.0,2
Justin Atkinson,0,0,49.0,163.5,0,106.25,2
Dominic D'Anna,0,0,62.0,339.0,0,200.5,2
Rashad Crawford,0,0,0,122.5,0,122.5,1
Aaron Dudley,0,0,68.0,0,0,68.0,1
Adam Bailey,0,0,71.0,351.0,0,211.0,2
Mark Tracy,0,0,61.0,243.0,0,152.0,2
Greg Paiml,0,0,54.0,0,0,54.0,1
Xavier Paul,271.0,208.5,97.5,333.0,106.5,203.3,5
Mike Mitchell,0,0,65.5,260.5,0,163.0,2
Frederick Parejo,0,0,52.0,0,0,52.0,1
Elmer Reyes,0,0,53.0,281.0,0,167.0,2
Jose Sandoval,0,0,54.0,0,0,54.0,1
Elio Sarmiento,0,0,67.5,0,0,67.5,1
Miguel Marte,0,0,38.5,0,0,38.5,1
Octavio Sandoval,0,0,57.5,0,0,57.5,1
Dusty Brown,158.5,0,67.0,0,0,112.75,2
Victor Sanchez,0,0,54.5,0,0,54.5,1
Darnell McDonald,205.5,0,74.5,261.5,0,180.5,3
Jorge Ariza,0,0,0,137.5,0,137.5,1
Luigi Rodriguez,0,0,50.5,0,0,50.5,1
Alberth Martinez,0,0,62.5,280.0,0,171.25,2
Chris Berset,0,0,66.5,245.5,0,156.0,2
Brian Jeroloman,122.0,0,58.5,225.0,0,135.16666666666666,3
Jairo Perez,0,0,69.0,0,0,69.0,1
Delta Cleary,0,0,61.5,329.5,0,195.5,2
Matt Pagnozzi,155.0,0,59.0,233.5,0,149.16666666666666,3
Carlos Sievers,0,0,62.0,0,0,62.0,1
Antoan Richardson,224.0,0,71.5,0,0,147.75,2
Samir Rijo,0,0,61.5,0,0,61.5,1
Ben Lasater,0,0,67.5,0,0,67.5,1
Adam Donachie,0,0,61.0,0,0,61.0,1
Abraham Ruiz,0,0,47.0,236.0,0,141.5,2
John Buck,294.0,295.5,182.0,370.0,290.0,286.3,5
Charles Epperson,0,0,0,174.5,0,174.5,1
Yonki Hernandez,0,0,44.0,264.0,0,154.0,2
Kosuke Fukudome,264.5,0,75.0,335.5,0,225.0,3
Jedd Gyorko,454.0,468.5,355.5,517.5,0,448.875,4
Alfredo Reyes,0,0,41.5,0,0,41.5,1
Gabriel Roa,0,0,53.0,255.0,0,154.0,2
Jhosua Montero,0,0,0,117.0,0,117.0,1
Taylor Hawkins,0,0,0,112.0,0,112.0,1
Tim Federowicz,347.5,0,67.0,363.0,0,259.1666666666667,3
Erik Lis,0,0,62.5,0,0,62.5,1
Tom Murphy,0,0,57.0,277.0,0,167.0,2
Jose Altuve,585.5,624.0,591.0,655.0,591.0,609.3,5
Jerico Blanco,0,0,45.5,0,0,45.5,1
Michael Soto,0,0,48.5,209.0,0,128.75,2
Marlon Byrd,276.0,0,157.5,373.5,0,269.0,3
Boss Moanaroa,0,0,50.0,272.5,0,161.25,2
Kody Hinze,0,0,72.0,0,0,72.0,1
Jacoby Almaraz,0,0,0,153.5,0,153.5,1
Aderlin Rodriguez,0,0,62.5,371.0,0,216.75,2
Ryan Hamme,0,0,54.0,0,0,54.0,1
Mike Paulk,0,0,81.5,0,0,81.5,1
John Spatola,0,0,57.5,0,0,57.5,1
Chris Wallace,0,0,65.5,292.5,0,179.0,2
Trevor Hairgrove,0,0,48.5,290.0,0,169.25,2
Ismael Tijerina,0,0,52.0,168.0,0,110.0,2
Gabriel Cornier,0,0,0,160.5,0,160.5,1
Ryan Rohlinger,285.0,0,73.0,326.0,0,228.0,3
Wilfredo Gimenez,0,0,52.0,230.5,0,141.25,2
Chris Elder,0,0,64.0,281.0,0,172.5,2
Tyler Burnett,0,0,54.0,0,0,54.0,1
Chris Peters,0,0,52.5,182.0,0,117.25,2
Kyle Blanks,180.5,0,135.0,283.0,0,199.5,3
Taylor Wrenn,0,0,0,178.5,0,178.5,1
Brent Dean,0,0,49.0,171.5,0,110.25,2
Manuel Joseph,0,0,49.0,0,0,49.0,1
J.D. Drew,0,0,81.5,336.0,0,208.75,2
Luis Perez,0,0,51.5,236.5,0,144.0,2
Leighton Pangilinan,0,0,50.0,0,0,50.0,1
Michael Ryan,0,0,0,389.5,0,389.5,1
Peter Bourjos,376.0,439.0,337.0,385.5,434.5,394.4,5
Sebastian Valle,293.5,0,68.5,340.5,0,234.16666666666666,3
Gerson Nunez,0,0,48.0,0,0,48.0,1
Jose Ruiz,0,0,41.5,0,0,41.5,1
Kyle Conley,0,0,68.0,236.5,0,152.25,2
Rocky Gale,0,0,55.5,207.5,0,131.5,2
Willie Argo,0,0,51.5,270.5,0,161.0,2
Dan Rohlfing,0,0,61.5,257.0,0,159.25,2
Ronnie Welty,0,0,76.5,354.5,0,215.5,2
Theo Alexander,0,0,0,114.5,0,114.5,1
Addison Maruszak,0,0,71.5,333.0,0,202.25,2
Rey Navarro,0,0,71.0,416.5,0,243.75,2
Tony Campana,323.5,238.0,140.5,334.0,104.0,228.0,5
Jermaine Mitchell,369.5,0,75.0,393.0,0,279.1666666666667,3
Ryan Hornback,0,0,0,160.5,0,160.5,1
Carlos Rivero,408.5,0,68.5,452.0,0,309.6666666666667,3
Jose Lopez,358.0,0,60.5,447.0,0,288.5,3
Henry Zaballa,0,0,55.0,0,0,55.0,1
Leonel Escobar,0,0,0,153.5,0,153.5,1
Gary Sanchez,351.5,0,64.5,315.0,0,243.66666666666666,3
Miguel Tejada,144.5,0,73.0,308.0,0,175.16666666666666,3
Joe Panik,502.0,0,70.5,497.5,0,356.6666666666667,3
Connor Narron,0,0,49.5,247.0,0,148.25,2
Mark Donato,0,0,45.0,189.5,0,117.25,2
Brock Holt,415.5,0,77.5,407.0,147.5,261.875,4
Cameron Schiller,0,0,53.5,232.5,0,143.0,2
James Baldwin,0,0,36.5,211.0,0,123.75,2
Skip Schumaker,300.0,0,180.5,338.5,226.0,261.25,4
Kevin Fontanez,0,0,68.0,0,0,68.0,1
Harold Riggins,0,0,58.5,302.0,0,180.25,2
Dubal Baez,0,0,49.5,0,0,49.5,1
Hector Garcia,0,0,45.0,190.5,0,117.75,2
Jeff Arnold,0,0,50.0,245.0,0,147.5,2
Chris Winder,0,0,42.0,0,0,42.0,1
Andy LaRoche,276.0,0,72.5,312.0,0,220.16666666666666,3
Scott Thomas,0,0,0,160.0,0,160.0,1
Kila Ka'aihue,407.5,0,75.0,426.0,0,302.8333333333333,3
Jason Bartlett,273.0,0,107.0,315.5,146.0,210.375,4
Nathan Desouza,0,0,0,112.5,0,112.5,1
Sergio Santos,0,0,0,377.0,0,377.0,1
Brad Eldred,283.5,0,84.5,380.5,0,249.5,3
Cody Ross,456.5,494.0,399.0,444.5,431.0,445.0,5
Javier Pimentel,0,0,40.0,170.0,0,105.0,2
Terrell Joyce,0,0,48.0,207.0,0,127.5,2
Adam Dunn,431.0,559.5,469.5,431.5,492.5,476.8,5
Jack Wilson,136.5,0,64.5,205.0,0,135.33333333333334,3
Maikis De La Cruz,0,0,49.0,240.5,0,144.75,2
Jared Schlehuber,0,0,52.5,206.5,0,129.5,2
Nelson Perez,0,0,62.5,347.0,0,204.75,2
Casey Haerther,0,0,77.5,370.0,0,223.75,2
Chris Mcmurray,0,0,70.5,159.5,0,115.0,2
Rick Hughes,0,0,0,170.0,0,170.0,1
Elian Herrera,347.0,0,68.0,428.0,0,281.0,3
Jake Goebbert,0,0,77.5,433.5,0,255.5,2
